,code,date,in_people,out_people,name,line,address,x,y
218,230,20161224,68718.0,67886.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
219,230,20161225,53121.0,52310.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
220,230,20171224,52159.0,51216.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
221,230,20171225,51529.0,50471.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
222,231,20151224,32501.0,29885.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
223,231,20151225,19846.0,18510.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
224,231,20161224,24291.0,22475.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
225,231,20161225,19147.0,18238.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
226,231,20171224,19269.0,17509.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
227,231,20171225,19029.0,18006.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
228,232,20151224,78115.0,77249.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
229,232,20151225,38236.0,37349.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
230,232,20161224,45381.0,45443.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
231,232,20161225,35409.0,34195.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
232,232,20171224,35016.0,34060.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
233,232,20171225,34339.0,34068.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
234,233,20151224,47309.0,48866.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
235,233,20151225,31035.0,32877.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
236,233,20161224,35606.0,39594.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
237,233,20161225,37054.0,37175.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
238,233,20171224,34434.0,35283.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
239,233,20171225,28994.0,28833.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
240,234,20151224,79215.0,79965.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
241,234,20151225,53120.0,54494.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
242,234,20161224,61607.0,63316.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
243,234,20161225,44626.0,45376.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
244,234,20171224,42462.0,43309.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
245,234,20171225,44570.0,45066.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
246,235,20151224,23700.0,23794.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
247,235,20151225,9145.0,9117.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
248,235,20161224,12469.0,12768.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
249,235,20161225,7154.0,7183.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
250,235,20171224,7428.0,7490.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
251,235,20171225,8179.0,8578.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
252,236,20151224,30745.0,30439.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
253,236,20151225,11672.0,11749.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
254,236,20161224,15223.0,15535.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
255,236,20161225,9585.0,9752.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
256,236,20171224,9888.0,9875.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
257,236,20171225,10879.0,11320.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
258,237,20151224,46657.0,47083.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
259,237,20151225,22961.0,22461.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
260,237,20161224,29797.0,29644.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
261,237,20161225,21075.0,21728.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
262,237,20171224,20600.0,20683.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
263,237,20171225,20911.0,21511.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
264,238,20151224,56674.0,60604.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
265,238,20151225,41538.0,41671.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
266,238,20161224,46897.0,48420.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
267,238,20161225,35650.0,33543.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
268,238,20171224,39366.0,40773.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
269,238,20171225,38762.0,38307.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
270,239,20151224,96444.0,116497.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
271,239,20151225,104563.0,117592.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
272,239,20161224,111221.0,134581.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
273,239,20161225,102753.0,104066.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
274,239,20171224,89847.0,103308.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
275,239,20171225,104449.0,107037.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
276,240,20151224,66218.0,69870.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
277,240,20151225,64036.0,64787.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
278,240,20161224,64595.0,66565.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
279,240,20161225,49559.0,48158.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
280,240,20171224,50213.0,50884.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
281,240,20171225,55137.0,54089.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
282,241,20151224,27083.0,28079.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
283,241,20151225,19048.0,19762.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
284,241,20161224,20087.0,21217.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
285,241,20161225,14447.0,15356.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
286,241,20171224,14315.0,15072.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
287,241,20171225,14980.0,15589.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
294,243,20151224,20606.0,21173.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
295,243,20151225,7935.0,8012.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
296,243,20161224,11490.0,11010.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
297,243,20161225,6887.0,7162.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
298,243,20171224,6833.0,6727.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
299,243,20171225,7074.0,7090.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
312,246,20151224,24477.0,23215.0,신설동,02호선,서울특별시 동대문구 왕산로 지하 1 (신설동) (1호선 신설동역),127.024456700382,37.5760299683175
313,246,20151225,13806.0,12574.0,신설동,02호선,서울특별시 동대문구 왕산로 지하 1 (신설동) (1호선 신설동역),127.024456700382,37.5760299683175
314,246,20161224,17306.0,16038.0,신설동,02호선,서울특별시 동대문구 왕산로 지하 1 (신설동) (1호선 신설동역),127.024456700382,37.5760299683175
315,246,20161225,13212.0,12820.0,신설동,02호선,서울특별시 동대문구 왕산로 지하 1 (신설동) (1호선 신설동역),127.024456700382,37.5760299683175
316,246,20171224,12396.0,11645.0,신설동,02호선,서울특별시 동대문구 왕산로 지하 1 (신설동) (1호선 신설동역),127.024456700382,37.5760299683175
317,246,20171225,12903.0,12299.0,신설동,02호선,서울특별시 동대문구 왕산로 지하 1 (신설동) (1호선 신설동역),127.024456700382,37.5760299683175
336,310,20151224,19828.0,16006.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
337,310,20151225,11156.0,9780.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
338,310,20161224,21135.0,19681.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
339,310,20161225,15894.0,14922.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
340,310,20171224,13258.0,12736.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
341,310,20171225,14350.0,14217.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
342,311,20151224,49575.0,47223.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
343,311,20151225,32418.0,31005.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
344,311,20161224,39484.0,38642.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
345,311,20161225,29640.0,28801.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
346,311,20171224,28348.0,27174.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
347,311,20171225,30424.0,29864.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
348,312,20151224,30635.0,32559.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
349,312,20151225,19960.0,21068.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
350,312,20161224,25065.0,26676.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
351,312,20161225,18432.0,20100.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
352,312,20171224,17303.0,18274.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
353,312,20171225,17894.0,18999.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
354,313,20151224,17339.0,14876.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
355,313,20151225,9460.0,8201.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
356,313,20161224,11433.0,10277.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
357,313,20161225,7505.0,6372.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
358,313,20171224,7269.0,5946.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
359,313,20171225,7507.0,6558.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
360,314,20151224,23516.0,21908.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
361,314,20151225,13955.0,13116.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
362,314,20161224,19088.0,18920.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
363,314,20161225,12666.0,11751.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
364,314,20171224,11819.0,10988.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
365,314,20171225,12368.0,11967.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
378,317,20151224,28681.0,30636.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
379,317,20151225,18473.0,22345.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
380,317,20161224,35610.0,32983.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
381,317,20161225,15062.0,16658.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
382,317,20171224,15808.0,17687.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
383,317,20171225,16274.0,18462.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
384,319,20151224,72570.0,76017.0,종로3가,03호선,서울특별시 종로구 돈화문로11길 지하26 (돈의동)  ,126.992153252476,37.570420844523
385,319,20151225,52409.0,55309.0,종로3가,03호선,서울특별시 종로구 돈화문로11길 지하26 (돈의동)  ,126.992153252476,37.570420844523
386,319,20161224,63320.0,66086.0,종로3가,03호선,서울특별시 종로구 돈화문로11길 지하26 (돈의동)  ,126.992153252476,37.570420844523
387,319,20161225,37780.0,38023.0,종로3가,03호선,서울특별시 종로구 돈화문로11길 지하26 (돈의동)  ,126.992153252476,37.570420844523
388,319,20171224,40644.0,43285.0,종로3가,03호선,서울특별시 종로구 돈화문로11길 지하26 (돈의동)  ,126.992153252476,37.570420844523
389,319,20171225,46844.0,48476.0,종로3가,03호선,서울특별시 종로구 돈화문로11길 지하26 (돈의동)  ,126.992153252476,37.570420844523
390,320,20151224,38946.0,40161.0,을지로3가,03호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
391,320,20151225,19081.0,17599.0,을지로3가,03호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
392,320,20161224,21440.0,20353.0,을지로3가,03호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
393,320,20161225,14200.0,14013.0,을지로3가,03호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
394,320,20171224,16186.0,15089.0,을지로3가,03호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
395,320,20171225,16047.0,14918.0,을지로3가,03호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
396,321,20151224,40052.0,42089.0,충무로,03호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
397,321,20161224,23882.0,24005.0,충무로,03호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
398,321,20171224,14475.0,14465.0,충무로,03호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
399,321,20171225,16431.0,16539.0,충무로,03호선, 서울특별시 중구 퇴계로 지하199(충무로역),126.994150735779,37.5613965840169
406,323,20151224,21953.0,21075.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
407,323,20151225,11743.0,11215.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
408,323,20161224,14495.0,13896.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
409,323,20161225,10319.0,10050.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
410,323,20171224,10195.0,9804.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
411,323,20171225,10339.0,10090.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
418,326,20151224,45213.0,49693.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
419,326,20151225,21586.0,23911.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
420,326,20161224,32757.0,35320.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
421,326,20161225,18228.0,19301.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
422,326,20171224,18434.0,19976.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
423,326,20171225,17742.0,19234.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
424,327,20151224,39812.0,44323.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
425,327,20151225,23451.0,25604.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
426,327,20161224,30889.0,33913.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
427,327,20161225,20056.0,20655.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
428,327,20171224,18999.0,21058.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
429,327,20171225,20266.0,20724.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
436,329,20151224,117134.0,128513.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
437,329,20151225,91383.0,95843.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
438,329,20161224,115736.0,118354.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
439,329,20161225,89979.0,92874.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
440,329,20171224,92862.0,94467.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
441,329,20171225,96220.0,94429.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
442,330,20151224,62276.0,62199.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
443,330,20151225,19674.0,19653.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
444,330,20161224,29602.0,29466.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
445,330,20161225,17814.0,17655.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
446,330,20171224,18193.0,18203.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
447,330,20171225,18389.0,18270.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
448,331,20151224,45761.0,45923.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
449,331,20151225,28021.0,27553.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
450,331,20161224,34324.0,33338.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
451,331,20161225,24401.0,26217.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
452,331,20171224,23987.0,23732.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
453,331,20171225,23579.0,24835.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
454,332,20151224,53687.0,54242.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
455,332,20151225,17991.0,18839.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
456,332,20161224,25454.0,26882.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
457,332,20161225,16561.0,18029.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
458,332,20171224,16434.0,17236.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
459,332,20171225,15406.0,17279.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
460,333,20151224,15370.0,14479.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
461,333,20151225,4888.0,4471.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
462,333,20161224,6606.0,6114.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
463,333,20161225,4075.0,3877.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
464,333,20171224,4156.0,3954.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
465,333,20171225,4226.0,4051.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
478,336,20151224,2628.0,2687.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
479,336,20151225,1356.0,1494.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
480,336,20161224,14962.0,14820.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
481,336,20161225,17835.0,17306.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
482,336,20171224,15585.0,14754.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
483,336,20171225,8958.0,8692.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
502,340,20151224,19518.0,20051.0,가락시장,03호선,서울특별시 송파구 송파대로 지하257 (가락동),127.11826274514601,37.4930992522183
503,340,20151225,9844.0,10241.0,가락시장,03호선,서울특별시 송파구 송파대로 지하257 (가락동),127.11826274514601,37.4930992522183
504,340,20161224,14170.0,14198.0,가락시장,03호선,서울특별시 송파구 송파대로 지하257 (가락동),127.11826274514601,37.4930992522183
505,340,20161225,8140.0,9405.0,가락시장,03호선,서울특별시 송파구 송파대로 지하257 (가락동),127.11826274514601,37.4930992522183
506,340,20171224,8942.0,10348.0,가락시장,03호선,서울특별시 송파구 송파대로 지하257 (가락동),127.11826274514601,37.4930992522183
507,340,20171225,10556.0,11340.0,가락시장,03호선,서울특별시 송파구 송파대로 지하257 (가락동),127.11826274514601,37.4930992522183
520,409,20151224,15341.0,14015.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
521,409,20151225,10469.0,10025.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
522,409,20161224,11847.0,10845.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
523,409,20161225,9461.0,9220.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
524,409,20171224,8426.0,7907.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
525,409,20171225,9228.0,8819.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
526,410,20151224,26234.0,23442.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
527,410,20151225,16009.0,14083.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
528,410,20161224,18183.0,16225.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
529,410,20161225,13475.0,12336.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
530,410,20171224,12872.0,11415.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
531,410,20171225,13735.0,12369.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
532,411,20151224,56388.0,64852.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
533,411,20151225,39994.0,43687.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
534,411,20161224,43678.0,48577.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
